salary,job_id,bottomSalary,company,time,address,topSalary,job_name
2.5-3万/月,95455389,25.0,上海爱仕达机器人有限公司,12-01,上海-黄浦区,30.0,工业云平台研发经理
1-1.5万/月,79801961,10.0,江苏环融聚盛信息科技有限公司,12-01,南京-秦淮区,15.0,大数据开发工程师
0.8-1万/月,96167007,8.0,银泰商业集团（杭州）,12-01,杭州-下城区,10.0,校园招聘-前端开发工程师
0.5-1万/月,94554680,5.0,深圳成合融咨询服务有限公司,12-01,深圳-南山区,10.0,软件测试工程师
4.5-6千/月,92209283,4.5,国泰君安证券股份有限公司深圳香蜜...,12-01,深圳-福田区,6.0,信息技术专员
0.8-1万/月,91589453,8.0,北京金尚互联科技股份有限公司,12-01,北京-海淀区,10.0,测试工程师
1-1.5万/月,79563371,10.0,上海华晨汽车租赁有限公司,12-01,上海-杨浦区,15.0,运维工程师
0.6-1万/月,94514189,6.0,重庆时报社,12-01,重庆,10.0,Java开发工程师
10-20万/年,91816275,8.33333333333,通华财富（上海）基金销售有限公司,12-01,上海,16.6666666667,配置管理工程师
1-1.5万/月,96279584,10.0,亚美贸易集团有限公司杭州代表处,12-01,杭州-滨江区,15.0,高级软件工程师-Senior Software Engineer
4.5-6千/月,81962473,4.5,成都骑行者物流有限公司,12-01,成都-新都区,6.0,数据库开发工程师
1-1.5万/月,94075822,10.0,杭州魔域网络科技有限公司,12-01,杭州-滨江区,15.0,运维后台开发
1.5-2万/月,93852196,15.0,广州善若信息科技有限公司,12-01,广州-天河区,20.0,服务端工程师
0.6-3万/月,89621505,6.0,智汇融云信息技术（深圳）有限公司,12-01,深圳-南山区,30.0,Linux讲师/高级讲师
0.8-1万/月,94093567,8.0,杭州认知网络科技有限公司,12-01,杭州-滨江区,10.0,生物信息学科学家/工程师
40-50万/年,96381674,33.3333333333,上海芯相会企业管理咨询有限公司,12-01,异地招聘,41.6666666667,标定工程师或ADAS无人驾驶
3-4.5千/月,96097447,3.0,南京香尔泰商务服务有限公司,12-01,南京,4.5,大数据分析师
3-4.5千/月,88869550,3.0,北京安荣科技有限公司,12-01,南宁,4.5,Java开发工程师
1-1.5万/月,49482089,10.0,上海博笃软件有限公司,12-01,上海,15.0,高级软件工程师（C#开发）
0.8-1万/月,95448289,8.0,梦网荣信科技集团股份有限公司,12-01,深圳-南山区,10.0,linux运维工程师
15-25万/年,95011809,12.5,深圳聚采供应链科技有限公司,12-01,深圳-南山区,20.8333333333,软件测试工程师
0.8-1万/月,95805330,8.0,南京欣网通信科技股份有限公司,12-01,异地招聘,10.0,数据库工程师
0.6-1万/月,89482465,6.0,北京京诚鼎宇管理系统有限公司,12-01,北京,10.0,算法工程师
1.5-3万/月,93708403,15.0,新浪网技术（中国）有限公司,12-01,北京,30.0,测试开发工程师（引擎、算法方向）
2-2.5万/月,96419504,20.0,上海造艺网络科技有限公司,12-01,上海-杨浦区,25.0,DBA数据库工程师
1.5-2万/月,96414219,15.0,上海塔罗信息技术有限公司,12-01,上海-闵行区,20.0,数据分析师
1.5-3万/月,96410769,15.0,富国基金管理有限公司,12-01,上海,30.0,数据开发工程师
1-1.5万/月,96407272,10.0,上海卖科电子商务有限公司,12-01,上海-徐汇区,15.0,NodeJS 软件工程师
1.5-3万/月,96404808,15.0,联储证券有限责任公司,12-01,上海-浦东新区,30.0,财富管理总部-量化投资经理
10-15万/年,96394779,8.33333333333,阳光雨露信息技术服务（北京）有限...,12-01,成都-武侯区,12.5,高级运维工程师
0.8-1万/月,96331434,8.0,杭州炫传网络科技有限公司,12-01,杭州,10.0,运维主管
0.5-1万/月,94061167,5.0,益丰大药房连锁股份有限公司,12-01,长沙-岳麓区,10.0,软件测试工程师
0.8-1万/月,90481765,8.0,中国软件评测中心,12-01,北京,10.0,行业信息化测试工程师
0.8-1万/月,70187556,8.0,上海电鳗互动信息科技有限公司,12-01,上海-长宁区,10.0,后端开发工程师
0.8-1万/月,67404757,8.0,上海居数信息技术有限公司,12-01,上海-杨浦区,10.0,爬虫开发工程师
1-1.5万/月,92471870,10.0,京东商城江苏分公司,11-30,扬州,15.0,业务分析经理
1.5-2万/月,96341046,15.0,东方网力科技股份有限公司,11-30,武汉,20.0,前端开发工程师(001357)
4.5-6千/月,89023873,4.5,北京众和永业科技发展有限公司,11-30,北京-海淀区,6.0,售后工程师（系统集成）
1-1.5万/月,94773316,10.0,AAC Technologies Holdings Inc.,11-30,异地招聘,15.0,数据分析工程
1-1.5万/月,85161268,10.0,深圳市研唐科技有限公司,11-30,深圳-南山区,15.0,软件工程师
1-1.5万/月,78086842,10.0,钛马信息网络技术有限公司,11-30,上海-徐汇区,15.0,系统工程师
1-1.5万/月,89983524,10.0,合肥科大讯飞教育发展有限公司,11-30,芜湖,15.0,高级技术培训讲师(Java、前端、运维、.NET、移动端)
10-15万/年,86121627,8.33333333333,苏州科大讯飞教育科技有限公司,11-30,遵义,12.5,高级技术培训讲师/院校合作技术经理
1-1.5万/月,96220885,10.0,福建光盈云合信息科技有限公司,11-30,福州,15.0,运维开发工程师
18-25万/年,96106780,15.0,招银云创（深圳）信息技术有限公司,11-30,上海-浦东新区,20.8333333333,数据库工程师（DBA）
1.2-2万/月,96162651,12.0,阿大科技（北京）有限公司,11-30,北京,20.0,高级JAVA研发工程
2-2.5万/月,94954530,20.0,金华媒迪雅网络股份有限公司上海分...,11-30,上海-徐汇区,25.0,hadoop数据工程师
2-2.5万/月,95212654,20.0,北京众荟信息技术股份有限公司,11-30,北京-海淀区,25.0,高级算法工程师
25-40万/年,92582192,20.8333333333,招商期货有限公司,11-30,深圳,33.3333333333,股票量化投资经理岗
1-1.5万/月,92616170,10.0,上海重耳信息技术有限公司,11-30,上海-浦东新区,15.0,C++开发工程师（物联网）
10-15万/年,86040215,8.33333333333,中国太平保险集团稽核中心,11-30,深圳-福田区,12.5,非现场监测部-数据分析师
1-1.5万/月,96378069,10.0,上海禾赛光电科技有限公司,11-30,上海-青浦区,15.0,ERP工程师
1.5-3万/月,95989275,15.0,南京沧和信息科技有限公司,11-30,南京-江宁区,30.0,JAVA研发经理
1.5-2万/月,91974111,15.0,万兴科技股份有限公司,11-30,深圳-南山区,20.0,高级测试开发工程师
1.5-2万/月,93235785,15.0,陕西凯仕企业管理咨询有限公司,11-30,西安,20.0,Java开发工程师
1-1.2万/月,83279561,10.0,大众交通（集团）股份有限公司,11-30,上海-嘉定区,12.0,大众运行物流---系统软件工程师
